variant,source,line_hash,actual,first,second,third,correct_first,correct_top3,covered,raw_shortlist_share,calibrated_first_probability
baseline,twitter,c2e34d440ea9fe1d384e8b274f9ef1df978a3ea251c350c735d4a94f2805375d,a,a,not,like,True,True,True,0.2563307669541309,0.20156915298916722
baseline,twitter,e7a559ef103779ffc2e5548c2bcde922536c14565a5e9c55499db917007829ee,yogurt,yogurt,pizza,custard,True,True,True,0.24199091306059373,0.19065812903255605
baseline,twitter,6f624296e2b500f0398e8cf866872e1b2579a035df97219be1d0db4b0f6df7b6,book,comic,book,script,False,True,True,0.704459579707021,0.5913341841953443
baseline,twitter,c311e763499e1d26a628d7db5d1b9a6d49d2de467bca9d15f59c61ed3ea4f68d,that's,it,the,i,False,False,True,0.0638490243784515,0.055234928611560756
baseline,twitter,bf95c759c5c3b2ff41b837e718de08c7800bf1d2348c19945de0cb50bdd2b547,words,words,them,in,True,True,True,0.3002155120112463,0.2352483592888384
baseline,twitter,64e196b19a034ca3fcc7ae6a7cf082dfc142ce801c0feb0372f253d12b764130,social,the,innovation,women,False,False,True,0.0843331346556413,0.07121805542795898
baseline,twitter,9d1fb81a7c28e71bb5b4ee36ec7cd34e6356d9f2d74932a7a679b0d6b31f3617,l,a,going,very,False,False,True,0.1057378726682482,0.08766028050354821
baseline,twitter,2eab90b9fc6de0d349824e5196b3c34266ee3b031b0bd04b0ec2c7014482c461,when,and,when,on,False,True,True,0.10578844688110144,0.08769890218270902
baseline,twitter,e66ae491ddc3373945ce91ad09feb5b84ebfc1d36bc23779e12512321975b37c,get,the,a,say,False,False,True,0.03902247113071619,0.035313072192184845
baseline,twitter,d26b0137a80ee80f80183e0b87ddd138b8f2be2c41a50b52a16629411d25e7b4,n,the,a,up,False,False,True,0.5739939101430689,0.4636669001327968
baseline,twitter,e54ef59f0c9c5cdef2c2758044b8a5f9c7fd1e456045f47363ceb1b9a90295e2,to,to,in,from,True,True,True,0.35139738656632546,0.27523972840712774
baseline,twitter,2175065b41d066ec61c84f47f84fd694e5fe5b5e0ce0f99326edadbb76db153d,the,worth,good,has,False,False,True,0.06566721701763405,0.056666688210228966
baseline,twitter,ea3726b94899a32218ce7635e06ee533fee70573f121291057e20381354d1c77,this,the,this,my,False,True,True,0.2059463333453582,0.16337747948632397
baseline,twitter,2d4f9cd0b93957a206864e64ac1d59d44d7b2121af64939338cc2a44c8f13761,episode,song,album,episode,False,True,True,0.2691955145329199,0.21139367964221029
baseline,twitter,fd92785b474636fc7a82f019838a44700b266ea084f90d5a5608490eca703192,got,lessons,business,shop,False,False,False,0.10734196631860551,0.08888483186757824
baseline,twitter,8827de3d118075ce6a9730eb17f450907223336ed42d447f435f58b444f12688,show,night,i,or,False,False,False,0.30526697222932825,0.23915788108426414
baseline,twitter,bb9d007106390fbbb8b4ec9afc88bd5eaf89963dd0475071adebcf97a73eb7c9,the,the,a,you,True,True,True,0.20122129978981626,0.15981257900686519
baseline,twitter,febe31ad88045680fde5d6ad4595eecef835a5664526f6859df1268f89685951,conference,learning,teaching,finding,False,False,False,0.41287341702436087,0.3245986726010948
baseline,twitter,fb023d76453551044b3e590dbf0067895e3670ae9b4b26f5afcc00cf0d233bc0,life,life,bed,arms,True,True,True,0.7580364824846358,0.6493687042679418
baseline,twitter,ea393cbc73e27da5245e71eabfad4790ee17082795245e61f5be2808785cedae,can't,can,have,know,False,False,True,0.10349082089293009,0.08594335803085248
baseline,twitter,020401adb4907a5ccab14a82db559bc259a42ad2acb5edf919d5558c852aa49b,i,i,the,you,True,True,True,0.062453044082202015,0.05413360663474667
baseline,twitter,6df19d23d3752769ec169f0734c74d87078d7624c975e64e2f4d840fd1881672,supreme,cat,father,name,False,False,False,0.04379542715746731,0.03920839427751588
baseline,twitter,645285bee314865d9150fa617a91393762a1d0825447a82b03b8b8662f7be4e8,map,work,running,reading,False,False,False,0.06613647552322156,0.057035738344965024
baseline,twitter,7b5b8a543f9eb26bda8d261f6d7769c42d0252fd89e20540188ff09a1e10fc9e,get,use,be,have,False,False,True,0.37829621873366975,0.2966386025992604
baseline,twitter,cf6f021611ad351c1d7caaef68d8e3e72dcf39db379602fabac0fbaf6c6fd863,for,the,a,my,False,False,True,0.4494480806300662,0.35480021758423974
baseline,twitter,70dd91231f616b4a82c16c5f733c55d0f48ba4e6d3d5b0642c6e217a91adb0cc,up,on,in,to,False,False,True,0.12955019378525362,0.1057611265594914
baseline,twitter,c121ccc80e49ac49843ba093bf85905626cc0a8566e79559bc447a63ce5520b6,dust,mind,breath,soul,False,False,True,0.4932570306690185,0.3919413734935398
baseline,twitter,dfc14b602eb4f38f260e8aa9cf24d20c6c5bd159ab4605fd8472d6d87e02d1af,jobs,a,to,the,False,False,True,0.19636178914983934,0.15614804720158912
baseline,twitter,1377834ad2bf71382c8978ebfec46eef07e1738ad3ff9fbd95e2670080abab78,disabled,disabled,injured,depressed,True,True,True,0.31075053895460486,0.24341044015710792
baseline,twitter,1eb54d3a548c6b8ddca471ab5af12b75d5c6b8281e5884e7b943d0d64e9f5495,i,to,again,for,False,False,True,0.3161445326096108,0.24760255571025552
baseline,twitter,1453774d194eaa8f6a42b18e2ad56cebbd488874d2d542f895c3985e8595a772,man,man,is,and,True,True,True,0.03264475005896333,0.03004218617703656
baseline,twitter,2790c7e03907ef9aa818c9d30a5bb49b1939b565563ed51ca4fc92b418f5088a,even,luther,scorsese,say,False,False,False,0.9340480808397743,0.8785150823170004
baseline,twitter,8d6d49b916dbe59d5a0484351d1a4f4ec22a6d0e14390bb3e430614812c14e29,hear,be,make,know,False,False,True,0.11207504627761468,0.09249301922200799
baseline,twitter,f760524e252aa6821d7c0a9a311630c833792b9f1ab28170e22af9c1ad4a665d,but,as,he,and,False,False,True,0.13829381728465842,0.11237542486512828
baseline,twitter,5b45c36188ba7278c501a0ecb40516bc712165417af0e1fca2ce881cff890101,list,other,dvd,tv,False,False,True,0.06436873318883514,0.05564448208828801
baseline,twitter,269d5082bc234f3b211533ef5d20b1913101eb3561bd9c9fe093f932527e57d0,affected,have,are,were,False,False,False,0.2456446481491916,0.193434521952453
baseline,twitter,8953c8275d529b9f647fb0a99f10cbee09020b283a2094c9ba91e89fa77dae1d,to,to,for,it,True,True,True,0.8188702326708164,0.7205964851381095
baseline,twitter,1163a9320bfd819b5e498a53d55e81f05d190583e0626675cc49ab7bcba971b8,moms,it,this,the,False,False,False,0.17851462848881025,0.1427002608588459
baseline,twitter,6455895dc89e3ddc640f5721295c5db1fa4c44363ad639618ddff5da63b059b3,friends,friends,school,college,True,True,True,0.30396257045547076,0.23814763477026438
baseline,twitter,b50d1329334136def51881a616ad84e600bd6a416137e3e7e3c9eb2561c77ba2,you,you,the,there,True,True,True,0.10193307361721385,0.08475201710860511
baseline,twitter,ab04eee4e5f0ed3653dd11b1f79a9d91c4c7cb4ba17e67e368dd8ecb37b9a501,rocks,is,and,in,False,False,False,0.2481064995041115,0.19530660859212418
baseline,twitter,b5c35e2a67e986b60769ac94f4246e042915a63b4ab7e19e51567263ecd4efc3,at,at,you,me,True,True,True,0.5170144786610681,0.4125749586016874
baseline,twitter,467c7149c66688076395d6c9969496940a75b88b5348b4718eb165d90b6c1927,how,if,what,how,False,True,True,0.34081621422778735,0.26689858691773877
baseline,twitter,e0696e214891679ed13856b59f3251114b8d64e3d7fb77df8883a7e24a8b4540,the,it,me,to,False,False,True,0.2383127386113264,0.18786554311305365
baseline,twitter,9be1cd46a919dffb6c60d7ab31d4fcc9d81b557a71a2b92a2e4839c3746f471a,when,he,when,since,False,True,True,0.11095263523154696,0.0916380164641566
baseline,twitter,e371faacbfead918c907d6800cc148c5ed55f066d2a74a69f149c59396cbce5d,pro,little,bit,student,False,False,True,0.11792020474810194,0.09693959990735004
baseline,twitter,eb9ee06ad3dae8c47d6c3f095973c7edbb19efca77b992c770f9e8ea6e6b2376,changed,have,am,need,False,False,False,0.08894869562603068,0.07478190512644162
baseline,twitter,0978b32315789fbd0512a782a12b4141fb97cd4a87a1d77585e01bb70115cdba,shows,in,is,files,False,False,True,0.12972377935262355,0.1058925717932923
baseline,twitter,c741e76fe8363f51f7d7d2ae53e6cdaebecb3871fb32a09c8e476a9a229d2528,for,for,i,a,True,True,True,0.434543763508649,0.3424100360672137
baseline,twitter,eec2a04eeedeec195464f7a4ba2cb9e9e4a6eb7bd560ed256a3f1cfacfd46a88,find,out,me,it,False,False,True,0.5744885165305651,0.4641211703509302
baseline,twitter,d00b4d59c3ce4e7ff4629a40ebe57f93573257d143d74fbfd193637695d23fb4,getting,to,for,until,False,False,True,0.6495625326121791,0.5355386549395195
baseline,twitter,1a4a27bb2b6b2a2b5df422ebe6275414d1ccac811c9aae424fab6195fb782803,you,you,i,we,True,True,True,0.3023087955628077,0.23686752508320438
baseline,twitter,984bbf6b6fc7ff7d7ce1146c4cc087a82d491a3928841d3f7e75d22c2a60844f,reading,reading,buying,using,True,True,True,0.3508906597245082,0.27483932953362256
baseline,twitter,562c9b4a99afee058425d7c4d9fd8a64fd851ab600eea785e60c721b066c6d5d,a,a,the,an,True,True,True,0.2676923742019629,0.21024386608452994
baseline,twitter,0d1475e0579793790865efbe809a56ba4cf07fee4e3db62251292eea7beb6b2a,mozart,the,john,robert,False,False,False,0.14690857471057955,0.11888108177328617
baseline,twitter,d9b51ce4a9b5599458a92ce5a544f8ce0b8efe8492036f005daaa4ca06072f47,writing,reading,listening,thinking,False,False,True,0.13491721638388363,0.10982265804594067
baseline,twitter,9d3083a9409f116452fb1177684ae6c9def1f311e7a91a5ce0f68f28d30a3aa1,much,far,i,many,False,False,True,0.1600219247405334,0.12876943917340378
baseline,twitter,79f16cc918b61e75eb13b98498d4932713de9d0e6fef35ab9ac91bf7c989a3e2,alive,not,trying,a,False,False,True,0.11771422370826368,0.09678306619155368
baseline,twitter,f7c84883c554c9b3b483accd11fc1c15cfa46182e00354f30e5ab66160d7ddf2,the,the,to,this,True,True,True,0.4357776703462117,0.3434313573090583
baseline,twitter,286009ee06e55ba5fc7c054e3a76eac4cf583c45fbe68f56471f9d1336304f2e,coach,family,wife,team,False,False,True,0.14050005506003968,0.11404245008445771
baseline,twitter,8e84e0f0aa3f064dc8856f94e0051ae2686437062f8cb6a0d195ce880ca3fec2,a,a,the,alot,True,True,True,0.7593691110239462,0.6508637118981976
baseline,twitter,d2f85dbd2e16bd458c076ff5e157c1f5bab498d1465a29052dcc81ed5b57f189,lmao,and,he,i,False,False,False,0.3316900092015902,0.2597367549515293
baseline,twitter,4d3b68ceba753adcbb5fd549a4fbecb710cc6f3a89d9c436c34fdf2a505d8f91,on,on,and,are,True,True,True,0.07766205326350469,0.06604519700576293
baseline,twitter,e16470719ff21537ea4f22adff193047a423a564e6d4ac663aed1717303687f1,just,i,that,you,False,False,True,0.14021159059268323,0.11382452662571603
baseline,twitter,3574469c771f65c748a4112b3ffacc62b9256a7345bac16acc825e55c612a253,belk,election,nfl,elections,False,False,False,0.13471266112919617,0.10966795212798698
baseline,twitter,0eb1abc89e0f541f1ba464ec6729ee480b591d77c9028cae6f3a8479faf93d21,i,i,in,i've,True,True,True,0.2895417866201619,0.2270115188236046
baseline,twitter,e240e648eeef09078933b07b471672a3c6a059c4815b684148aacf621ba58afe,to,i,is,in,False,False,True,0.08427030551528764,0.07116946145380319
